,CC_As,Nombres_As,Apellidos_As,Correo_As,Genero_As,Telefono_As,Fecha_Naci_As,Edad_As,Estado_As,Estado_Gratui_As,Estado_Civil_As,Id_Us
992,2037348339,Cloe Asunción,Cañizares Cantón,cloe.cañizares@hotmail.com,F,913824457,8/9/1982,40,Activo,Gratuidad,Divorciado,a6ac53ba-74f4-11ed-8c78-0242ac1c000c
993,1882381138,Armando Octavio,Hernando Canet,armando.hernando@hotmail.com,M,949082515,2/8/1994,28,Inactivo,Perdida gratuidad temporal,Soltero/a,a6ac54d2-74f4-11ed-8c78-0242ac1c000c
994,390540494,Isidora Amparo,Gálvez Tamarit,isidora.gálvez@hotmail.com,F,927006309,5/8/2003,19,Inactivo,Perdida gratuidad temporal,Divorciado,a6ac5662-74f4-11ed-8c78-0242ac1c000c
995,1021495227,Blas Agustín,Mayol Torre,blas.mayol@hotmail.com,M,991957062,10/11/2004,18,Inactivo,Sin gratuidad,Divorciado,a6ac5734-74f4-11ed-8c78-0242ac1c000c
996,1412810959,Graciano Álvaro,Ferrando Simó,graciano.ferrando@hotmail.com,M,963334345,19/10/1982,40,Activo,Sin gratuidad,Soltero/a,a6ac581a-74f4-11ed-8c78-0242ac1c000c
997,1885343191,José Mari Régulo,Gil Murcia,josé mari.gil@hotmail.com,M,920252562,16/7/1997,25,Inactivo,Sin gratuidad,Viudo/a,a6ac598c-74f4-11ed-8c78-0242ac1c000c
998,1734745511,Cristian Jeremías,Sáenz Lastra,cristian.sáenz@hotmail.com,M,938724862,22/10/1984,38,Inactivo,Perdida gratuidad temporal,Soltero/a,a6ac5a54-74f4-11ed-8c78-0242ac1c000c
999,697502383,Gastón Adrián,Tejera Álvarez,gastón.tejera@hotmail.com,M,992981347,21/7/2006,16,Inactivo,Sin gratuidad,Viudo/a,a6ac5b08-74f4-11ed-8c78-0242ac1c000c
1000,811387992,Toño Yago,Fabra Miralles,toño.fabra@hotmail.com,M,956893145,4/9/1989,33,Inactivo,Sin gratuidad,Soltero/a,a6ac5bb2-74f4-11ed-8c78-0242ac1c000c
1001,2424598602,Fermín Calixto,Andrés Marti,fermín.andrés@hotmail.com,M,913262511,26/9/2003,19,Inactivo,Sin gratuidad,Viudo/a,a6ac5d10-74f4-11ed-8c78-0242ac1c000c
1002,1137263336,Fortunata Emiliana,Marí Redondo,fortunata.marí@hotmail.com,F,963457111,8/3/1987,35,Activo,Gratuidad,Divorciado,a6ac8b78-74f4-11ed-8c78-0242ac1c000c
1003,1125546741,Juan José Benigno,Arnaiz Carballo,juan josé.arnaiz@hotmail.com,M,903802550,11/6/1994,28,Activo,Sin gratuidad,Soltero/a,a6af2c84-74f4-11ed-8c78-0242ac1c000c
1004,483152221,Salud Corona,Atienza Santos,salud.atienza@hotmail.com,F,923939529,23/11/1983,39,Activo,Sin gratuidad,Viudo/a,a6af2e78-74f4-11ed-8c78-0242ac1c000c
1005,1415728051,Zoraida Manola,Galiano Oliver,zoraida.galiano@hotmail.com,F,936790394,23/10/1986,36,Inactivo,Sin gratuidad,Soltero/a,a6af2f54-74f4-11ed-8c78-0242ac1c000c
1006,1979251809,Ezequiel Guadalupe,Calleja Valenzuela,ezequiel.calleja@hotmail.com,M,933817189,28/8/1991,31,Inactivo,Perdida gratuidad temporal,Soltero/a,a6af301c-74f4-11ed-8c78-0242ac1c000c
1007,816381411,Rebeca Almudena,Checa Pi,rebeca.checa@hotmail.com,F,975860637,19/6/1983,39,Inactivo,Gratuidad,Casado/a,a6af30d0-74f4-11ed-8c78-0242ac1c000c
1008,835548302,Rita Jenny,Mendoza Artigas,rita.mendoza@hotmail.com,F,977751935,18/1/1990,32,Activo,Sin gratuidad,Viudo/a,a6af318e-74f4-11ed-8c78-0242ac1c000c
1009,962924099,Carmen Encarnita,Ayuso Gras,carmen.ayuso@hotmail.com,F,957352948,6/12/2005,16,Inactivo,Perdida gratuidad temporal,Casado/a,a6af3238-74f4-11ed-8c78-0242ac1c000c
1010,1956252126,Rosalina Matilde,Moreno Lamas,rosalina.moreno@hotmail.com,F,925385298,11/3/1992,30,Activo,Sin gratuidad,Divorciado,a6af333c-74f4-11ed-8c78-0242ac1c000c
1011,2466499618,Maricela Consuelo,Pla Diaz,maricela.pla@hotmail.com,F,909098051,29/10/2001,21,Activo,Gratuidad,Union Libre,a6af4dae-74f4-11ed-8c78-0242ac1c000c
1012,358936928,Fernanda Tomasa,Boada Julián,fernanda.boada@hotmail.com,F,913900652,16/1/1986,36,Inactivo,Sin gratuidad,Soltero/a,a6af6712-74f4-11ed-8c78-0242ac1c000c
1013,967943508,Ovidio Benjamín,Ureña Vaquero,ovidio.ureña@hotmail.com,M,986476488,7/1/1984,38,Activo,Gratuidad,Soltero/a,a6af68a2-74f4-11ed-8c78-0242ac1c000c
1014,1476360878,Cecilia Isabel,López Amaya,cecilia.lópez@hotmail.com,F,929594900,3/5/1999,23,Inactivo,Perdida gratuidad temporal,Viudo/a,a6af697e-74f4-11ed-8c78-0242ac1c000c
1015,808207296,Juan Manuel Nazaret,Adán Roca,juan manuel.adán@hotmail.com,M,923369685,31/8/1984,38,Inactivo,Gratuidad,Casado/a,a6af6a32-74f4-11ed-8c78-0242ac1c000c
1016,1064811696,Sofía Delfina,Valero Padilla,sofía.valero@hotmail.com,F,908718664,11/12/1998,23,Inactivo,Gratuidad,Casado/a,a6af6ae6-74f4-11ed-8c78-0242ac1c000c
1017,730190151,Marina Amada,Baró Sanjuan,marina.baró@hotmail.com,F,912258025,29/5/1991,31,Inactivo,Sin gratuidad,Casado/a,a6af6b9a-74f4-11ed-8c78-0242ac1c000c
1018,2325786671,Fabiana Violeta,Leiva Rey,fabiana.leiva@hotmail.com,F,999980056,31/5/1988,34,Inactivo,Perdida gratuidad temporal,Union Libre,a6af6c4e-74f4-11ed-8c78-0242ac1c000c
1019,207142542,Alondra Josefa,Ocaña Morales,alondra.ocaña@hotmail.com,F,990026795,12/12/2006,15,Inactivo,Sin gratuidad,Casado/a,a6af79b4-74f4-11ed-8c78-0242ac1c000c
1020,1289824964,Laura Anunciación,Salinas Villena,laura.salinas@hotmail.com,F,961459189,16/10/2003,19,Inactivo,Gratuidad,Soltero/a,a6af7b4e-74f4-11ed-8c78-0242ac1c000c
1021,1452839037,Pastora Felicidad,Almansa Pulido,pastora.almansa@hotmail.com,F,981554456,13/9/1989,33,Inactivo,Gratuidad,Casado/a,a6af7c0c-74f4-11ed-8c78-0242ac1c000c
1022,1412363277,Fernando Eduardo,Corbacho Moll,fernando.corbacho@hotmail.com,M,943496635,23/6/2002,20,Inactivo,Gratuidad,Soltero/a,a6af7cc0-74f4-11ed-8c78-0242ac1c000c
1023,535806299,Mario Buenaventura,Lara Solsona,mario.lara@hotmail.com,M,966534751,4/7/2005,17,Activo,Sin gratuidad,Union Libre,a6af7dd8-74f4-11ed-8c78-0242ac1c000c
1024,730367412,Narcisa Marta,Páez Zamorano,narcisa.páez@hotmail.com,F,953834445,17/6/1983,39,Inactivo,Perdida gratuidad temporal,Casado/a,a6afa790-74f4-11ed-8c78-0242ac1c000c
1025,1002912846,Ignacia Ángeles,Fuster Corominas,ignacia.fuster@hotmail.com,F,992057577,3/2/1994,28,Activo,Gratuidad,Viudo/a,a6afa9ca-74f4-11ed-8c78-0242ac1c000c
1026,2012361608,Xavier Agustín,Giner Balaguer,xavier.giner@hotmail.com,M,992216825,28/5/2001,21,Inactivo,Sin gratuidad,Divorciado,a6afaaa6-74f4-11ed-8c78-0242ac1c000c
1027,416681779,Encarnacion Natividad,Cervera Gilabert,encarnacion.cervera@hotmail.com,F,941691294,21/9/1992,30,Inactivo,Perdida gratuidad temporal,Casado/a,a6afab64-74f4-11ed-8c78-0242ac1c000c
1028,1118739255,Evangelina América,Gascón Escobar,evangelina.gascón@hotmail.com,F,910806561,29/9/2005,17,Activo,Gratuidad,Union Libre,a6afac18-74f4-11ed-8c78-0242ac1c000c
1029,1263795735,Rosalva Carla,Amaya Boada,rosalva.amaya@hotmail.com,F,997818226,8/6/2001,21,Activo,Sin gratuidad,Divorciado,a6afacc2-74f4-11ed-8c78-0242ac1c000c
1030,771473008,Julieta Adoración,Polo Rocamora,julieta.polo@hotmail.com,F,961448969,20/2/1989,33,Activo,Sin gratuidad,Divorciado,a6afad76-74f4-11ed-8c78-0242ac1c000c
1031,695533155,Jose Antonio Pedro,Echeverría Cervantes,jose antonio.echeverría@hotmail.com,M,970765927,14/9/1985,37,Inactivo,Perdida gratuidad temporal,Casado/a,a6afae20-74f4-11ed-8c78-0242ac1c000c
1032,2124165200,Candelaria Marcela,Diéguez Manso,candelaria.diéguez@hotmail.com,F,967002864,15/11/1987,35,Inactivo,Gratuidad,Soltero/a,a6afaede-74f4-11ed-8c78-0242ac1c000c
1033,224330194,Jose Angel Sergio,Lorenzo Redondo,jose angel.lorenzo@hotmail.com,M,982077709,13/4/1994,28,Inactivo,Gratuidad,Soltero/a,a6afaf88-74f4-11ed-8c78-0242ac1c000c
1034,552557783,Celestino Paco,Bonet Miró,celestino.bonet@hotmail.com,M,968596370,18/2/1996,26,Inactivo,Gratuidad,Union Libre,a6afb028-74f4-11ed-8c78-0242ac1c000c
1035,1603744676,Tiburcio Onofre,Riba Ayala,tiburcio.riba@hotmail.com,M,915856337,9/11/1986,36,Activo,Gratuidad,Soltero/a,a6afb0d2-74f4-11ed-8c78-0242ac1c000c
1036,1790663165,Aarón Alejo,Zabala Barros,aarón.zabala@hotmail.com,M,950156354,12/12/1981,40,Inactivo,Sin gratuidad,Soltero/a,a6afb186-74f4-11ed-8c78-0242ac1c000c
1037,1718297019,María José Zaida,Valls Rocamora,maría josé.valls@hotmail.com,F,945657308,18/7/1993,29,Activo,Gratuidad,Viudo/a,a6afd06c-74f4-11ed-8c78-0242ac1c000c
1038,667838105,Leocadio Fabián,Mesa Llorente,leocadio.mesa@hotmail.com,M,909981309,5/10/2003,19,Activo,Perdida gratuidad temporal,Divorciado,a6afd29c-74f4-11ed-8c78-0242ac1c000c
1039,127668281,Cayetana Odalis,Girón Roma,cayetana.girón@hotmail.com,F,993465765,13/5/1980,42,Activo,Sin gratuidad,Union Libre,a6afd378-74f4-11ed-8c78-0242ac1c000c
1040,2280307951,Encarna Sandra,Ayala Amaya,encarna.ayala@hotmail.com,F,917685452,14/4/2003,19,Activo,Perdida gratuidad temporal,Viudo/a,a6afd440-74f4-11ed-8c78-0242ac1c000c
1041,1017931375,Cintia Ester,Carbonell Balaguer,cintia.carbonell@hotmail.com,F,924326012,10/11/1994,28,Inactivo,Sin gratuidad,Soltero/a,a6afd4ea-74f4-11ed-8c78-0242ac1c000c
1042,485235732,Paz Ana Sofía,Jódar Rius,paz.jódar@hotmail.com,F,907455849,29/3/2005,17,Inactivo,Sin gratuidad,Casado/a,a6afd594-74f4-11ed-8c78-0242ac1c000c
1043,1461810585,Epifanio Rufino,Burgos Pastor,epifanio.burgos@hotmail.com,M,915094381,31/1/1982,40,Activo,Sin gratuidad,Union Libre,a6afd63e-74f4-11ed-8c78-0242ac1c000c
1044,775887517,Tristán Geraldo,Miralles Quevedo,tristán.miralles@hotmail.com,M,953277384,4/7/1993,29,Inactivo,Gratuidad,Divorciado,a6afd6de-74f4-11ed-8c78-0242ac1c000c
1045,1395643057,Loida Armida,Franch Galván,loida.franch@hotmail.com,F,950212389,24/1/1984,38,Activo,Sin gratuidad,Casado/a,a6afd77e-74f4-11ed-8c78-0242ac1c000c
1046,1515027361,Bernarda Arcelia,Ramón Padilla,bernarda.ramón@hotmail.com,F,934679372,2/6/1983,39,Inactivo,Perdida gratuidad temporal,Union Libre,a6afd83c-74f4-11ed-8c78-0242ac1c000c
1047,214141633,Custodia Ani,Vilalta Porcel,custodia.vilalta@hotmail.com,F,921992906,23/9/1994,28,Activo,Perdida gratuidad temporal,Casado/a,a6afd8dc-74f4-11ed-8c78-0242ac1c000c
1048,2036369666,Noelia Selena,Escudero Alemán,noelia.escudero@hotmail.com,F,917838482,16/4/2004,18,Activo,Gratuidad,Casado/a,a6b02d5a-74f4-11ed-8c78-0242ac1c000c
1049,299457564,Mamen Nadia,Tomé Prats,mamen.tomé@hotmail.com,F,913833212,17/9/1980,42,Activo,Perdida gratuidad temporal,Soltero/a,a6b030ca-74f4-11ed-8c78-0242ac1c000c
1050,2410181133,Anna Guiomar,Sanabria Rocha,anna.sanabria@hotmail.com,F,978162809,22/12/1985,36,Inactivo,Perdida gratuidad temporal,Soltero/a,a6b031c4-74f4-11ed-8c78-0242ac1c000c
1051,1171410015,Susana Tania,Bauzà Cárdenas,susana.bauzà@hotmail.com,F,919366892,6/11/1996,26,Activo,Gratuidad,Divorciado,a6b03282-74f4-11ed-8c78-0242ac1c000c
1052,1470748978,Abel Julio,Rebollo Raya,abel.rebollo@hotmail.com,M,904580280,16/4/1982,40,Activo,Gratuidad,Union Libre,a6b03336-74f4-11ed-8c78-0242ac1c000c
1053,2486599870,Merche Candelas,Novoa Cisneros,merche.novoa@hotmail.com,F,991297575,25/8/1999,23,Activo,Perdida gratuidad temporal,Soltero/a,a6b033f4-74f4-11ed-8c78-0242ac1c000c
1054,689764371,Bernardino Fulgencio,Bauzà Rosell,bernardino.bauzà@hotmail.com,M,986631132,14/4/1987,35,Activo,Gratuidad,Union Libre,a6b034a8-74f4-11ed-8c78-0242ac1c000c
1055,123883335,Pastor Cristian,Leiva Exposito,pastor.leiva@hotmail.com,M,916814680,15/10/1997,25,Inactivo,Gratuidad,Union Libre,a6b03552-74f4-11ed-8c78-0242ac1c000c
1056,499013369,Esteban Nicanor,Ojeda Arnaiz,esteban.ojeda@hotmail.com,M,989834988,2/4/1982,40,Activo,Gratuidad,Viudo/a,a6b03606-74f4-11ed-8c78-0242ac1c000c
1057,2083224421,Luis Inocencio,Falcó Posada,luis.falcó@hotmail.com,M,919922214,3/7/1990,32,Inactivo,Perdida gratuidad temporal,Union Libre,a6b036b0-74f4-11ed-8c78-0242ac1c000c
1058,403090807,Renata Ileana,Aroca Tejedor,renata.aroca@hotmail.com,F,927924711,22/7/1980,42,Activo,Sin gratuidad,Divorciado,a6b037b4-74f4-11ed-8c78-0242ac1c000c
1059,2200077614,Álvaro Federico,Porta Solé,álvaro.porta@hotmail.com,M,944292781,29/5/1982,40,Inactivo,Sin gratuidad,Casado/a,a6b03868-74f4-11ed-8c78-0242ac1c000c
1060,1049760837,Ulises Victorino,Arribas Llobet,ulises.arribas@hotmail.com,M,962409087,12/5/1996,26,Inactivo,Sin gratuidad,Casado/a,a6b03908-74f4-11ed-8c78-0242ac1c000c
1061,1871407735,Saturnino David,Palau Heras,saturnino.palau@hotmail.com,M,926433747,20/9/1983,39,Activo,Perdida gratuidad temporal,Soltero/a,a6b05dd4-74f4-11ed-8c78-0242ac1c000c
1062,303090115,Tadeo Régulo,Martorell Cortes,tadeo.martorell@hotmail.com,M,951938602,27/3/1986,36,Inactivo,Gratuidad,Divorciado,a6b0604a-74f4-11ed-8c78-0242ac1c000c
1063,1990328789,Ester Rafaela,León Cadenas,ester.león@hotmail.com,F,959360126,3/12/1996,26,Inactivo,Gratuidad,Casado/a,a6b0611c-74f4-11ed-8c78-0242ac1c000c
1064,1993862726,Jose Francisco Jerónimo,Pineda Valero,jose francisco.pineda@hotmail.com,M,968037868,8/4/1984,38,Inactivo,Perdida gratuidad temporal,Viudo/a,a6b061d0-74f4-11ed-8c78-0242ac1c000c
1065,1805618568,Marita Adela,Ramón Castilla,marita.ramón@hotmail.com,F,969968669,31/7/1992,30,Inactivo,Perdida gratuidad temporal,Divorciado,a6b06a5e-74f4-11ed-8c78-0242ac1c000c
1066,1335549902,Renata Montserrat,Ayuso Ocaña,renata.ayuso@hotmail.com,F,970484308,2/12/1991,31,Activo,Gratuidad,Viudo/a,a6b06b4e-74f4-11ed-8c78-0242ac1c000c
1067,235254542,Lucho Leandro,Guzman Bastida,lucho.guzman@hotmail.com,M,970452316,14/3/2000,22,Activo,Perdida gratuidad temporal,Union Libre,a6b06c02-74f4-11ed-8c78-0242ac1c000c
1068,1285635681,Geraldo Emigdio,Arco Querol,geraldo.arco@hotmail.com,M,958368395,13/7/1991,31,Activo,Sin gratuidad,Union Libre,a6b06ca2-74f4-11ed-8c78-0242ac1c000c
1069,1690954439,Nando Conrado,Arias Roma,nando.arias@hotmail.com,M,972260441,22/7/1999,23,Inactivo,Sin gratuidad,Viudo/a,a6b06d4c-74f4-11ed-8c78-0242ac1c000c
1070,1946924756,Rafael Leandro,Piñeiro Marí,rafael.piñeiro@hotmail.com,M,925703738,10/3/1983,39,Activo,Perdida gratuidad temporal,Viudo/a,a6b06df6-74f4-11ed-8c78-0242ac1c000c
1071,380636222,Jaime Leonel,Suárez Quevedo,jaime.suárez@hotmail.com,M,915894729,8/11/2004,18,Activo,Gratuidad,Viudo/a,a6b06e96-74f4-11ed-8c78-0242ac1c000c
1072,1109034999,Maximino Evaristo,Ariza Zamorano,maximino.ariza@hotmail.com,M,981881638,13/10/1999,23,Activo,Perdida gratuidad temporal,Divorciado,a6b06f36-74f4-11ed-8c78-0242ac1c000c
1073,358236030,Teo Armando,Alcolea Perez,teo.alcolea@hotmail.com,M,925292301,4/10/2005,17,Inactivo,Sin gratuidad,Divorciado,a6b06fd6-74f4-11ed-8c78-0242ac1c000c
1074,2455979524,Lorenza Margarita,Frutos Cortina,lorenza.frutos@hotmail.com,F,993093920,9/8/1984,38,Inactivo,Gratuidad,Viudo/a,a6b0708a-74f4-11ed-8c78-0242ac1c000c
1075,2432479144,Domingo Santiago,Meléndez Garay,domingo.meléndez@hotmail.com,M,930454550,9/10/1986,36,Activo,Gratuidad,Viudo/a,a6b0712a-74f4-11ed-8c78-0242ac1c000c
1076,1838411248,Íñigo Enrique,Infante Jordá,íñigo.infante@hotmail.com,M,971431151,3/11/2006,16,Inactivo,Gratuidad,Divorciado,a6b071d4-74f4-11ed-8c78-0242ac1c000c
1077,2010254338,Demetrio Hilario,Barriga Ferreras,demetrio.barriga@hotmail.com,M,950618246,9/4/1997,25,Inactivo,Perdida gratuidad temporal,Casado/a,a6b0727e-74f4-11ed-8c78-0242ac1c000c
1078,642913566,Concepción Bárbara,Nicolás Planas,concepción.nicolás@hotmail.com,F,991723285,17/6/1985,37,Activo,Sin gratuidad,Casado/a,a6b0731e-74f4-11ed-8c78-0242ac1c000c
1079,1328630774,Fulgencio Victorino,Saura Carrillo,fulgencio.saura@hotmail.com,M,952842349,10/8/1991,31,Inactivo,Perdida gratuidad temporal,Union Libre,a6b073d2-74f4-11ed-8c78-0242ac1c000c
1080,1957352414,Trinidad Toni,Uriarte Cardona,trinidad.uriarte@hotmail.com,M,990397943,15/8/1996,26,Inactivo,Gratuidad,Viudo/a,a6b0747c-74f4-11ed-8c78-0242ac1c000c
1081,640801656,Julieta Yaiza,Oliveras Ballesteros,julieta.oliveras@hotmail.com,F,900961782,8/5/2005,17,Inactivo,Perdida gratuidad temporal,Viudo/a,a6b0751c-74f4-11ed-8c78-0242ac1c000c
1082,630918207,Efraín Cebrián,Cañas Hidalgo,efraín.cañas@hotmail.com,M,947646053,30/11/1980,42,Activo,Gratuidad,Divorciado,a6b075bc-74f4-11ed-8c78-0242ac1c000c
1083,1853555642,Esmeralda Rosalinda,Amores Guzmán,esmeralda.amores@hotmail.com,F,904239340,15/3/2001,21,Inactivo,Sin gratuidad,Soltero/a,a6b07666-74f4-11ed-8c78-0242ac1c000c
1084,1528186786,Jose Ignacio Aureliano,Verdejo Galiano,jose ignacio.verdejo@hotmail.com,M,907043637,30/10/1986,36,Activo,Perdida gratuidad temporal,Casado/a,a6b07706-74f4-11ed-8c78-0242ac1c000c
1085,352848512,Pepita Rosalva,Galván Luque,pepita.galván@hotmail.com,F,904565419,7/6/1988,34,Inactivo,Gratuidad,Union Libre,a6b077b0-74f4-11ed-8c78-0242ac1c000c
1086,1411345103,Sandalio Dan,Estrada Nicolás,sandalio.estrada@hotmail.com,M,938997732,1/10/1998,24,Inactivo,Gratuidad,Union Libre,a6b07850-74f4-11ed-8c78-0242ac1c000c
1087,970990223,Eliseo Amancio,Bayona Manzanares,eliseo.bayona@hotmail.com,M,980387336,26/10/1987,35,Activo,Sin gratuidad,Soltero/a,a6b078f0-74f4-11ed-8c78-0242ac1c000c
1088,398392960,Aristides Modesto,Cruz Cifuentes,aristides.cruz@hotmail.com,M,948679545,24/3/1995,27,Inactivo,Perdida gratuidad temporal,Union Libre,a6b0799a-74f4-11ed-8c78-0242ac1c000c
1089,1577288837,Isabel Francisca,Cuesta Giralt,isabel.cuesta@hotmail.com,F,992746039,29/10/1980,42,Activo,Perdida gratuidad temporal,Casado/a,a6b07a3a-74f4-11ed-8c78-0242ac1c000c
1090,940358864,Estela Odalis,Rosa Muñoz,estela.rosa@hotmail.com,F,926635888,8/12/1996,25,Inactivo,Gratuidad,Union Libre,a6b07ae4-74f4-11ed-8c78-0242ac1c000c
1091,412080742,Manuelita Aura,Nicolau Estévez,manuelita.nicolau@hotmail.com,F,947000694,10/10/1999,23,Activo,Sin gratuidad,Divorciado,a6b07b8e-74f4-11ed-8c78-0242ac1c000c
1092,1513739424,Cruz Joel,Múgica Barragán,cruz.múgica@hotmail.com,M,981579467,27/12/1982,39,Inactivo,Sin gratuidad,Union Libre,a6b07c2e-74f4-11ed-8c78-0242ac1c000c
1093,593771620,Clara Daniela,Valenciano Benavides,clara.valenciano@hotmail.com,F,986428315,1/10/1984,38,Inactivo,Perdida gratuidad temporal,Soltero/a,a6b07cd8-74f4-11ed-8c78-0242ac1c000c
1094,376956923,Baldomero Rómulo,Ripoll Reyes,baldomero.ripoll@hotmail.com,M,930776467,30/11/2006,16,Activo,Sin gratuidad,Union Libre,a6b07dd2-74f4-11ed-8c78-0242ac1c000c
1095,746280088,Ramona Eligia,Mendoza Baena,ramona.mendoza@hotmail.com,F,966434341,17/3/1998,24,Inactivo,Perdida gratuidad temporal,Divorciado,a6b07ed6-74f4-11ed-8c78-0242ac1c000c
1096,2410355853,Primitivo Adrián,Ibañez Pozo,primitivo.ibañez@hotmail.com,M,953718000,25/6/1986,36,Activo,Perdida gratuidad temporal,Union Libre,a6b07f94-74f4-11ed-8c78-0242ac1c000c
1097,1735972617,Kike Bernardo,Ribera Verdú,kike.ribera@hotmail.com,M,999104341,25/12/1983,38,Inactivo,Perdida gratuidad temporal,Viudo/a,a6b0803e-74f4-11ed-8c78-0242ac1c000c
1098,681505666,Mario Clemente,Rovira Figueras,mario.rovira@hotmail.com,M,953838479,15/3/1993,29,Activo,Gratuidad,Viudo/a,a6b080e8-74f4-11ed-8c78-0242ac1c000c
1099,1362590406,Georgina Adriana,Yáñez Becerra,georgina.yáñez@hotmail.com,F,900987264,22/2/1994,28,Activo,Gratuidad,Casado/a,a6b08188-74f4-11ed-8c78-0242ac1c000c
1100,1013064325,Bienvenida Aránzazu,Cobos Calzada,bienvenida.cobos@hotmail.com,F,992900534,16/7/1993,29,Activo,Gratuidad,Viudo/a,a6b08228-74f4-11ed-8c78-0242ac1c000c
1101,2201470399,Fabiana Salomé,Mendizábal Llabrés,fabiana.mendizábal@hotmail.com,F,926708014,27/9/1986,36,Inactivo,Perdida gratuidad temporal,Casado/a,a6b082d2-74f4-11ed-8c78-0242ac1c000c
1102,686254663,Ovidio Heraclio,Ureña Ferrera,ovidio.ureña@hotmail.com,M,932170792,20/6/1981,41,Activo,Gratuidad,Soltero/a,a6b08368-74f4-11ed-8c78-0242ac1c000c
1103,1737238608,Segismundo Pascual,Morales Manuel,segismundo.morales@hotmail.com,M,973719237,14/9/1991,31,Inactivo,Perdida gratuidad temporal,Soltero/a,a6b08408-74f4-11ed-8c78-0242ac1c000c
1104,2144838736,Ceferino Haroldo,Ferreras Barrera,ceferino.ferreras@hotmail.com,M,962938461,11/9/2004,18,Activo,Gratuidad,Divorciado,a6b084b2-74f4-11ed-8c78-0242ac1c000c
1105,1140398506,Álvaro Jose Ramón,Benavent Bustos,álvaro.benavent@hotmail.com,M,940866142,9/6/1997,25,Activo,Gratuidad,Soltero/a,a6b0855c-74f4-11ed-8c78-0242ac1c000c
1106,1923378121,Donato Dani,Aguilar Tamarit,donato.aguilar@hotmail.com,M,972798823,24/6/1999,23,Activo,Gratuidad,Divorciado,a6b0862e-74f4-11ed-8c78-0242ac1c000c
1107,1238721280,María Ángeles Leyre,Delgado Somoza,maría ángeles.delgado@hotmail.com,F,977366336,28/10/1999,23,Inactivo,Gratuidad,Divorciado,a6b086d8-74f4-11ed-8c78-0242ac1c000c
1108,2013740327,Joel Alex,Egea Tejero,joel.egea@hotmail.com,M,962961466,18/7/1984,38,Activo,Gratuidad,Viudo/a,a6b08778-74f4-11ed-8c78-0242ac1c000c
1109,1423139723,Montserrat Samanta,Lago Figueras,montserrat.lago@hotmail.com,F,913678503,25/7/1997,25,Activo,Gratuidad,Divorciado,a6b08818-74f4-11ed-8c78-0242ac1c000c
1110,732233035,Adrián Bautista,Bou Pizarro,adrián.bou@hotmail.com,M,921163223,29/6/1986,36,Inactivo,Perdida gratuidad temporal,Soltero/a,a6b088c2-74f4-11ed-8c78-0242ac1c000c
1111,2278823843,Georgina Gema,Cámara Figueras,georgina.cámara@hotmail.com,F,908917262,20/8/1988,34,Inactivo,Perdida gratuidad temporal,Soltero/a,a6b10f18-74f4-11ed-8c78-0242ac1c000c
1112,2457353309,Alejo Maximiano,Ballester Melero,alejo.ballester@hotmail.com,M,911573648,12/1/1999,23,Inactivo,Sin gratuidad,Union Libre,a6b110d0-74f4-11ed-8c78-0242ac1c000c
1113,238112154,Heliodoro Rufino,Rodrigo Jerez,heliodoro.rodrigo@hotmail.com,M,903439606,9/10/1985,37,Inactivo,Gratuidad,Casado/a,a6b11198-74f4-11ed-8c78-0242ac1c000c
1114,2347092688,Asdrubal Sebastián,Alba Casado,asdrubal.alba@hotmail.com,M,980356050,9/9/1980,42,Inactivo,Perdida gratuidad temporal,Soltero/a,a6b11256-74f4-11ed-8c78-0242ac1c000c
1115,754270610,Teodoro Sigfrido,Enríquez Conesa,teodoro.enríquez@hotmail.com,M,931486563,27/8/1992,30,Inactivo,Gratuidad,Viudo/a,a6b1130a-74f4-11ed-8c78-0242ac1c000c
1116,1481892146,Dolores Manola,Prada Llanos,dolores.prada@hotmail.com,F,926774727,16/6/1999,23,Activo,Sin gratuidad,Union Libre,a6b113be-74f4-11ed-8c78-0242ac1c000c
1117,2166346806,Viviana Loreto,Cerro Abellán,viviana.cerro@hotmail.com,F,907690777,12/11/1987,35,Inactivo,Perdida gratuidad temporal,Casado/a,a6b11468-74f4-11ed-8c78-0242ac1c000c
1118,1242454639,Iris Ofelia,Cepeda Jara,iris.cepeda@hotmail.com,F,928629347,30/3/1983,39,Activo,Perdida gratuidad temporal,Union Libre,a6b1151c-74f4-11ed-8c78-0242ac1c000c
1119,600810436,Nilo Hector,Borrás Aliaga,nilo.borrás@hotmail.com,M,922311033,17/3/1992,30,Inactivo,Sin gratuidad,Union Libre,a6b115c6-74f4-11ed-8c78-0242ac1c000c
1120,1737909774,Gil Cirino,Fuertes Angulo,gil.fuertes@hotmail.com,M,953841929,20/7/1991,31,Inactivo,Sin gratuidad,Soltero/a,a6b1167a-74f4-11ed-8c78-0242ac1c000c
1121,110179799,Mónica Máxima,Romero Niño,mónica.romero@hotmail.com,F,908921296,11/12/1995,26,Inactivo,Gratuidad,Union Libre,a6b117d8-74f4-11ed-8c78-0242ac1c000c
1122,1646431889,Norberto Jose Carlos,Valle Perelló,norberto.valle@hotmail.com,M,968266612,30/12/1982,39,Inactivo,Perdida gratuidad temporal,Casado/a,a6b1188c-74f4-11ed-8c78-0242ac1c000c
